iter	Logloss
639	0.4748981032
640	0.4748719802
641	0.4748637699
642	0.4748488333
643	0.4748406711
644	0.4748203873
645	0.4747954347
646	0.4747954222
647	0.4747790597
648	0.4747628319
649	0.474745919
650	0.4747343912
651	0.474718557
652	0.4747039116
653	0.4746941093
654	0.474681623
655	0.4746710244
656	0.4746499497
657	0.4746304152
658	0.4746129698
659	0.4746026288
660	0.4745964212
661	0.4745868423
662	0.4745775711
663	0.4745636254
664	0.4745635873
665	0.4745635243
666	0.4745572694
667	0.4745341788
668	0.474511329
669	0.474499001
670	0.4744715718
671	0.4744583005
672	0.4744318122
673	0.4744146012
674	0.4743919757
675	0.4743919603
676	0.4743915408
677	0.4743739867
678	0.4743598459
679	0.4743598345
680	0.4743459231
681	0.4743290497
682	0.4743199573
683	0.4743064691
684	0.4742949956
685	0.4742628658
686	0.4742500515
687	0.4742327071
688	0.4742172491
689	0.4742014875
690	0.474184685
691	0.4741669966
692	0.4741535408
693	0.4741369112
694	0.4741174719
695	0.4741061669
696	0.4740887581
697	0.4740599238
698	0.474049444
699	0.4740317948
700	0.4740141479
701	0.4740141179
702	0.4740055342
703	0.4739932889
704	0.4739801209
705	0.4739564082
706	0.4739443334
707	0.4739151247
708	0.4738905721
709	0.4738796826
710	0.4738701253
711	0.473857422
712	0.4738439422
713	0.4738273247
714	0.4738154306
715	0.4738020096
716	0.4737976194
717	0.4737834654
718	0.4737757822
719	0.4737610403
720	0.4737493233
721	0.4737356975
722	0.4737240393
723	0.4737066041
724	0.473706584
725	0.4737014254
726	0.4736933173
727	0.4736759662
728	0.4736600574
729	0.4736451526
730	0.4736451355
731	0.4736439662
732	0.473642109
733	0.4736195903
734	0.4735746514
735	0.4735663309
736	0.4735535815
737	0.4735494961
738	0.4735311839
739	0.473531155
740	0.4735310935
741	0.4735192968
742	0.4735087174
743	0.4734927261
744	0.4734743015
745	0.4734563396
746	0.4734432655
747	0.4734317601
748	0.4734016915
749	0.4733819767
750	0.4733509033
751	0.4733271246
752	0.4733266594
753	0.4733093213
754	0.4732833134
755	0.4732602061
756	0.4732450608
757	0.4732336711
758	0.473212031
759	0.4732015967
760	0.4731858443
761	0.4731721407
762	0.473152176
763	0.4731305487
764	0.4731138001
765	0.4731030237
766	0.47308311
767	0.4730681887
768	0.4730568713
769	0.4730359504
770	0.4730359179
771	0.4730358627
772	0.473035354
773	0.4730128518
774	0.4729929975
775	0.472989199
776	0.4729781558
777	0.4729639119
778	0.4729466214
779	0.4729297029
780	0.4729203854
781	0.4728988733
782	0.4728937249
783	0.4728868486
784	0.4728643679
785	0.47284711
786	0.4728418269
787	0.4728280862
788	0.4728166673
789	0.4728100541
790	0.4727953341
791	0.4727785859
792	0.4727619519
793	0.4727525554
794	0.4727432861
795	0.4727432654
796	0.4727360565
797	0.4727280538
798	0.4727126512
799	0.4726988355
800	0.4726916151
801	0.4726769016
802	0.4726551623
803	0.4726543147
804	0.4726387734
805	0.4726208792
806	0.4726023983
807	0.4725881621
808	0.4725833177
809	0.4725637464
810	0.4725542216
811	0.4725323973
812	0.472524327
813	0.4725074594
814	0.472492213
815	0.4724921697
816	0.4724921175
817	0.4724878522
818	0.4724706904
819	0.4724530137
820	0.4724380406
821	0.4724379227
822	0.4724255633
823	0.4724118616
824	0.4724047342
825	0.4723881507
826	0.4723881441
827	0.4723790705
828	0.4723765142
829	0.4723707128
830	0.4723551705
831	0.4723403077
832	0.4723227944
833	0.4723009283
834	0.4722934546
835	0.4722933745
836	0.4722924156
837	0.4722865238
838	0.4722711161
839	0.4722509698
840	0.4722326134
841	0.4722316241
842	0.4722316243
843	0.4722206411
844	0.4722139481
845	0.4722136737
846	0.4722136606
847	0.4722136112
848	0.4722131104
849	0.4722058889
850	0.4722058508
851	0.4721973775
852	0.47218682
853	0.4721785491
854	0.4721599483
855	0.4721310326
856	0.4721072255
857	0.4720904791
858	0.472076905
859	0.4720599703
860	0.4720450503
861	0.472030572
862	0.4720138715
863	0.4719998229
864	0.4719806428
865	0.4719577242
866	0.471952326
867	0.4719422925
868	0.4719226668
869	0.4719183429
870	0.4719063902
871	0.4718944359
872	0.4718777819
873	0.4718715176
874	0.4718626194
875	0.4718536444
876	0.4718356655
877	0.4718214499
878	0.4718067799
879	0.4717858849
880	0.4717697896
881	0.471748054
882	0.4717263833
883	0.4717100584
884	0.4716956879
885	0.4716876692
886	0.4716827021
887	0.4716718529
888	0.471657272
889	0.4716414215
890	0.4716186875
891	0.4716041828
892	0.4715885473
893	0.4715764542
894	0.4715581544
895	0.4715491116
896	0.4715455839
897	0.4715303248
898	0.4715188822
899	0.4715066013
900	0.4714913751
901	0.471477224
902	0.4714625852
903	0.4714440941
904	0.4714256052
905	0.4714114252
906	0.4713892258
907	0.4713756207
908	0.4713586476
909	0.4713529157
910	0.4713381243
911	0.4713094951
912	0.471293666
913	0.4712826433
914	0.4712530145
915	0.4712393221
916	0.4712216579
917	0.4712085191
918	0.4711931323
919	0.4711789859
920	0.4711565913
921	0.4711454703
922	0.4711299367
923	0.4711172393
924	0.4710993597
925	0.4710842067
926	0.4710705753
927	0.4710527071
928	0.4710420707
929	0.4710276893
930	0.4710044478
931	0.4709878499
932	0.4709746182
933	0.4709546808
934	0.4709457749
935	0.4709294012
936	0.4709130275
937	0.4708999071
938	0.4708867793
939	0.4708679676
940	0.4708503962
941	0.4708317967
942	0.4708159782
943	0.4708002256
944	0.4707859957
945	0.4707719834
946	0.4707601211
947	0.4707436806
948	0.4707271011
949	0.470716881
950	0.4707111763
951	0.4706979538
952	0.4706864649
953	0.4706797573
954	0.470670569
955	0.4706502098
956	0.4706389667
957	0.4706143353
958	0.4705955784
959	0.4705804357
960	0.470561341
961	0.4705463661
962	0.4705268854
963	0.4705176119
964	0.4705077556
965	0.4704893292
966	0.4704764321
967	0.470470298
968	0.4704532543
969	0.4704371938
970	0.4704139179
971	0.4703970349
972	0.470385016
973	0.4703690781
974	0.470353277
975	0.4703388943
976	0.4703276459
977	0.4703140897
978	0.4703075124
979	0.470306444
980	0.4702930715
981	0.4702796277
982	0.4702671338
983	0.4702547561
984	0.4702441195
985	0.4702297669
986	0.4702100221
987	0.4701946948
988	0.4701725794
989	0.4701599769
990	0.4701464701
991	0.4701294849
992	0.4701140467
993	0.4701022923
994	0.4700943719
995	0.4700832847
996	0.47008327
997	0.4700758264
998	0.4700577773
999	0.4700464244
